Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
舞者羨慕的造型師登上了雜誌,在雜誌上能看到舞者？,登上了,造型師,雜誌,舞者,的,j,羨慕,13,2,48,0,0,0,15,space,0.917561624704,space,0.417062879758,space,0.400280023479,space,0.417244456865,space,0.400162393092,space,0.400570941584,space,0.351489465172,f,0,1.35031947703,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
女婿讚賞的工程師籌辦了晚宴,工程師舉辦了一場晚宴？,籌辦了,工程師,晚宴,女婿,的,f,讚賞,13,2,47,0,1,1,14,space,0.417104721439,space,0.383748612021,space,0.350349476722,space,0.400460416388,space,0.400405943256,space,0.383611639724,space,0.43378099985,f,1,1.01706509026,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
邀請王總的政客出席了宴會,政客參加了宴會？,出席了,政客,宴會,邀請,的,f,王總,12,1,13,0,2,2,4,space,0.500525192047,space,0.517052656177,space,0.383719007057,space,0.467111846367,space,0.333754118544,space,0.433759684277,space,0.423258606459,f,1,0.883313813794,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
在地人尊敬的導遊受到了表揚,在地人不喜歡導遊？,受到了,導遊,表揚,在地人,的,j,尊敬,13,2,44,0,3,3,11,space,0.317092445248,space,0.400446600738,space,0.550640473774,space,0.550446265215,space,0.38380545355,space,0.499209942215,space,0.434986908685,j,1,1.23387289366,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
新發芽的種子需要很多肥料,種子需要肥料？,很多,需要,肥料,新發芽,種子,f,的,12,3,13,0,4,4,20,space,0.383683086369,space,0.450356226654,space,0.617197562604,space,0.533272623422,space,0.517190023206,space,0.550299424598,space,0.567030570875,f,1,0.816695541374,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
李老師今天看上去很不舒服,李老師今天不舒服？,很,上去,不舒服,李老師,看,f,今天,12,3,9,0,5,5,16,space,0.517201470459,space,0.416191309641,space,0.451015430502,space,0.400440285013,space,0.483736414776,space,0.467016321019,space,0.452358311633,f,1,1.16845105648,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
經常跑步能夠提高身體素質,跑步不利於健康？,身體,提高,素質,經常,能夠,j,跑步,12,3,14,0,6,6,21,space,0.467000926438,space,0.383775848587,space,0.383603350335,space,0.383847689964,space,0.465706992179,space,0.350676710249,space,0.450478199102,j,1,0.837554408988,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
欺瞞群眾的主席失去了權力,群眾得到了權力？,失去了,主席,權力,欺瞞,的,j,群眾,12,1,16,0,7,7,7,space,0.550464028193,space,0.38368742843,space,0.36674746848,space,0.401007121375,space,0.33374938175,space,0.350716972999,space,0.467278028894,j,1,0.950553790442,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
老闆害怕的藥劑師調配了新藥,藥劑師調配了新藥？,調配了,藥劑師,新藥,老闆,的,f,害怕,13,2,43,0,8,8,10,space,1.3005539286,space,0.383749006754,space,0.500589928234,space,0.533769986804,space,0.402046058217,space,0.482224193255,space,0.450540961624,f,1,1.06696129526,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
我們週末約了一起去打籃球,我們週末不去打籃球？,打,一起去,籃球,我們,約了,j,週末,12,3,12,0,9,9,19,space,0.517145023662,space,0.450454120399,space,0.48425075167,space,0.384167423567,space,0.40058988876,space,0.4682384139,space,0.383426115288,j,1,0.900466534747,SPR,45,A,,m,59.9871423599,001,2016_11_25_1602,
