Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
爺爺一句話就把大家逗開心了,爺爺把大家逗開心了?,逗,大家,開心了,爺爺,就把,f,一句話,12,3,33,0,0,0,16,space,1.58360109071,space,0.583766876603,space,0.467059526622,space,0.467117156921,space,0.350454805972,space,0.366834057786,space,0.317081315618,j,0,1.11713997225,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
掩護戰士的村民躲進了樹洞,村民跑出了樹洞？,躲進了,村民,樹洞,掩護,的,j,戰士,12,1,40,0,1,1,15,space,0.383830664709,space,0.333629116445,space,0.350083366618,space,0.333872269082,space,0.333753850573,space,0.367034974508,space,0.317085657618,f,0,0.600363623729,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
聽說吃黑巧克力可以提高智商,巧克力不能提高智商?,提高,可以,智商,聽說,黑巧克力,j,吃,13,3,40,0,2,2,23,space,1.80049798926,space,0.350332045462,space,0.350281914958,space,0.367053526745,space,0.367043658538,space,0.350386517996,space,0.433707746299,j,1,0.983745877078,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
愛慕局長的學生考上了大學,學生考上了大學？,考上了,學生,大學,愛慕,的,f,局長,12,1,33,0,3,3,8,space,0.317281837575,space,0.316938818694,space,0.333702930628,space,0.317585383687,space,0.300391807337,space,0.367031421978,space,0.317151577241,f,1,0.817129077768,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
指使搶匪的殺手發生了不測,殺手遭遇不測了？,發生了,殺手,不測,指使,的,f,搶匪,12,1,35,0,4,4,10,space,0.267138314375,space,0.283769402886,space,0.300380360219,space,0.300454569136,space,0.317054868821,space,0.517177392496,space,0.433767350274,f,1,2.48350430332,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
和朋友們一起喝下午茶很開心,喝下午茶很開心?,下午茶,喝,很開心,和,一起,f,朋友們,13,3,39,0,5,5,22,space,0.300407991221,space,0.283599274961,space,0.300373255101,space,0.267068842193,space,0.300178654026,space,0.300415491045,space,0.283817165007,f,1,0.716981370409,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
襲擊刺客的鐵匠鑄造了寶劍,鐵匠救了刺客？,鑄造了,鐵匠,寶劍,襲擊,的,f,刺客,12,1,39,0,6,6,14,space,0.283739798237,space,0.267091736459,space,0.283829796303,space,0.267182918673,space,0.300091813813,space,0.283694799233,space,0.300383912778,j,0,1.40045701645,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
留學的生活能夠磨礪人的意志,留學生活能鍛鍊人?,人的,磨礪,意志,留學的,能夠,f,生活,13,3,37,0,7,7,20,space,0.300403649191,space,0.31710539406,space,0.283695588674,space,0.350480463327,space,0.350480068591,space,0.367091025924,space,0.350352571317,f,1,1.05052838335,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
小張崇拜的作家寫了首詩,作家會寫詩歌？,寫了,作家,詩歌,小張,的,f,崇拜,11,2,1,0,8,8,0,space,0.26701950116,space,0.250386439031,space,0.300291941065,space,0.267111472873,space,0.283724798559,space,0.283747692796,space,0.283711377822,f,1,1.25035762385,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
阿姨親手製作了一個生日蛋糕,阿姨沒做蛋糕?,生日,一個,蛋糕,阿姨,製作了,j,親手,13,3,38,0,9,9,21,space,0.267148577317,space,0.250465384714,space,0.267060158163,space,0.250375781354,space,0.283797428594,space,0.267055421427,space,0.316714613,j,1,0.650301098765,SPR,34,B,,male,59.9915224349,001,2016_11_23_1832,
