Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
駕駛員碰見的盜賊撕了名畫,駕駛員毀壞了名畫？,撕了,盜賊,名畫,駕駛員,的,j,碰見,12,2,32,0,0,0,7,space,0.493766869637,space,0.343989771838,space,0.425824919734,space,0.376731962366,space,0.377166951264,space,0.464284332742,space,0.703534541353,j,1,1.50466053893,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
捧紅大姑姑的明星拍攝了新片,大姑姑拍攝了新片？,拍攝了,明星,新片,捧紅,的,j,大姑姑,13,1,60,0,1,1,11,space,0.360149885648,space,0.414107850404,space,0.444062085782,space,0.393668503722,space,0.348670441836,space,0.431936868979,space,0.443711173688,j,1,0.987979780519,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
媽媽的拿手菜是糖醋排骨,媽媽會煮糖醋排骨?,糖醋,是,排骨,媽媽,拿手菜,f,的,11,3,59,0,2,2,18,space,0.409211264872,space,0.437025291722,space,0.409213238501,space,0.430097047523,space,0.393642057032,space,0.532106680435,space,0.515226979733,f,1,0.929356540109,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
市民信任的委員爭到了選票,委員放棄了選票？,爭到了,委員,選票,市民,的,j,信任,12,2,28,0,3,3,3,space,0.343654648816,space,0.343573729828,space,0.443216186322,space,0.360321986518,space,0.583723126012,space,0.415475183923,space,0.706495781556,j,1,0.740499124102,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
孩子親近的阿姨迷失了方向,阿姨迷路了？,迷失了,阿姨,方向,孩子,的,f,親近,12,2,27,0,4,4,2,space,0.360395010968,space,0.310850091457,space,0.32108219869,space,0.38849600418,space,0.343050322135,space,0.480564048758,space,0.548527313909,f,1,2.11705938033,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
顧客熟悉的職工推薦了商品,職工推薦了商品？,推薦了,職工,商品,顧客,的,f,熟悉,12,2,25,0,5,5,0,space,0.343511363,space,0.408947982116,space,0.459786815969,space,0.42888523635,space,0.34256520294,space,0.481886778154,space,0.686986016408,f,1,1.25340471572,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
童年的回憶總是美好而快樂的,童年的回憶很痛苦?,而,美好,快樂的,童年的,總是,j,回憶,13,3,62,0,6,6,21,space,0.305152210585,space,0.358711501311,space,0.515451973988,space,0.343654648816,space,0.310630623375,space,0.403596276621,space,0.343603729063,j,1,0.66836675485,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
侮辱空服員的旅客拿出了凶器,空服員把凶器藏了起來？,拿出了,旅客,凶器,侮辱,的,j,空服員,13,1,58,0,7,7,9,space,0.64822740051,space,0.342507967558,space,0.393599426541,space,0.410055980152,space,0.343621886495,space,0.371381835779,space,0.531975236419,j,1,1.28938011319,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
每個人都應該要遵守交通規則,交通規則人人遵守?,交通,遵守,規則,每個人,要,f,都應該,13,3,63,0,8,8,22,space,0.343766356491,space,0.315412343421,space,0.362436537802,space,0.359914628494,space,0.325761684508,space,0.383015617757,space,0.343292289646,f,1,0.720142670045,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
熱鬧的夜市有很多美味的食物,夜市裡有很多美食?,的,美味,食物,熱鬧的,有很多,f,夜市,13,3,61,0,9,9,20,space,0.343590308355,space,0.377036296704,space,0.343418207485,space,0.393591926735,space,0.343349130297,space,0.34354925677,space,0.326922575925,f,1,0.719970569171,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
詆毀代理商的律師吃上了官司,律師碰上了官司？,吃上了,律師,官司,詆毀,的,f,代理商,13,1,61,0,10,10,12,space,0.555112540551,space,0.360282513841,space,0.385085170197,space,0.460307460569,space,0.56692079176,space,0.347295608506,space,0.483285295086,j,0,0.978870670933,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
犯人檢舉的同伴知道了敵情,犯人知道了敵情？,知道了,同伴,敵情,犯人,的,j,檢舉,12,2,26,0,11,11,1,space,0.343552414586,space,0.653716076195,space,0.443548151536,space,0.23349903963,space,0.445114427341,space,0.548642574126,space,1.3209053611,f,0,2.02101959502,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
叔叔協助的警察破了大案件,警察偵破了大案件？,破了,警察,大案件,叔叔,的,f,協助,12,2,31,0,12,12,6,space,0.670227891551,space,1.00653075434,space,0.308328576877,space,0.393933760111,space,0.447777254107,space,0.415412817096,space,0.515323293064,f,1,0.992970705745,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
討好主播的發言人處理了糾紛,發言人擺平了糾紛？,處理了,發言人,糾紛,討好,的,f,主播,13,1,57,0,13,13,8,space,0.415163744507,space,0.410329920524,space,0.443589203118,space,0.39646040614,space,0.548982433869,space,0.564510590124,space,0.448651573894,f,1,0.981144691832,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
責備治療師的婦女察覺了動靜,治療師察覺了動靜？,察覺了,婦女,動靜,責備,的,j,治療師,13,1,62,0,14,14,13,space,0.393370485017,space,0.360030678166,space,0.105406651463,space,0.686756285431,space,0.667171916924,space,0.55120040357,space,0.66532499039,j,1,1.13056140409,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
上尉惹怒的服務員扔了盤子,盤子是上尉扔的？,扔了,服務員,盤子,上尉,的,j,惹怒,12,2,30,0,15,15,5,space,0.372755879653,space,0.375882115641,space,0.3605576384,space,0.357863233494,space,0.749796123626,space,0.498927132649,space,0.309553808758,f,0,2.2816762309,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
我今天學會了一個新的技能,我今天沒學新技能?,新的,一個,技能,我,學會了,j,今天,12,3,60,0,16,16,19,space,0.509905668197,space,0.37592987758,space,0.681391159225,space,0.409104293914,space,0.460346538523,space,0.360428562744,space,0.376651438106,j,1,1.06626791369,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
隔壁的大伯擅長修理各種電器,大伯不會修理電器?,各種,修理,電器,隔壁的,擅長,j,大伯,13,3,64,0,17,17,23,space,0.360479877225,space,0.448131324018,space,0.376225527929,space,0.424501006157,space,0.42711291317,space,0.435351255506,space,0.377286158749,j,1,0.772789747207,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
小明昨天吃了一碗美味的小米粥,小明昨天沒吃小米粥?,的,美味,小米粥,小明,吃了一碗,j,昨天,12,3,58,0,18,18,17,space,0.394355723027,space,0.465306675065,space,0.343537020239,space,0.432551458558,space,0.442242000663,space,0.341331287069,space,0.600532170625,j,1,0.687070487937,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
朋友們推薦了許多好聽的歌曲,朋友們推薦了歌曲?,的,好聽,歌曲,朋友們,許多,f,推薦了,13,3,57,0,19,19,16,space,0.469611565179,space,0.431806214423,space,0.526371300522,space,0.415487420454,space,0.347960328381,space,0.359359642662,space,0.46446314397,f,1,0.648147665706,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
支持小林的研究員分析了案例,小林不懂分析案例？,分析了,研究員,案例,支持,的,j,小林,13,1,64,0,20,20,15,space,0.393741922904,space,0.360243435891,space,0.553743233395,space,0.326978627123,space,0.799995500114,space,0.271763852346,space,0.444347078508,j,1,1.48752781837,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
小吳批評的評論家說了粗話,評論家說了粗話？,說了,評論家,粗話,小吳,的,f,批評,12,2,29,0,21,21,4,space,0.360437641462,space,0.431933316439,space,0.32060852657,space,0.443575387682,space,0.443241448836,space,0.343157687817,space,0.324820261165,f,1,0.653330822872,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
責罵小明的管理員掄起了拳頭,管理員握起了拳頭？,掄起了,管理員,拳頭,責罵,的,f,小明,13,1,59,0,22,22,10,space,0.360358696107,space,0.360348433212,space,0.426294644585,space,0.360534744246,space,0.463942104634,space,0.360388300614,space,0.360213041928,f,1,0.655386165145,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
撞見業務員的藝人衝進了現場,藝人闖進了現場？,衝進了,藝人,現場,撞見,的,f,業務員,13,1,63,0,23,23,14,space,0.426715818045,space,0.426659766843,space,0.447622521213,space,0.498775162843,space,0.359088465371,space,0.531919579946,space,0.359443324734,f,1,0.853404399939,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
王總邀請的政客出席了宴會,政客參加了宴會？,出席了,政客,宴會,王總,的,f,邀請,12,2,13,0,0,0,4,space,1.80498405699,space,0.965747584865,space,0.395403327864,space,0.377107347525,space,0.277046480656,space,0.513912539598,space,0.665743400761,f,1,0.905387151957,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
群眾欺瞞的主席失去了權力,群眾得到了權力？,失去了,主席,權力,群眾,的,j,欺瞞,12,2,16,0,1,1,7,space,0.327111650044,space,0.600717297479,space,0.44834566065,space,0.565357279036,space,0.498955158251,space,0.501548118376,space,0.377166161812,j,1,1.00796795451,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
老師今天分配了很多重要的任務,老師今天分配了任務?,的,很多重要,任務,老師,分配了,f,今天,11,3,45,0,2,2,20,space,0.326904418493,space,0.326816394423,space,0.44727634584,space,0.343529520433,space,0.5327417958,space,0.327303487255,space,0.410425444403,f,1,0.516387476426,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
總統拜訪的老人遭遇了車禍,老人遭遇了車禍？,遭遇了,老人,車禍,總統,的,f,拜訪,12,2,11,0,3,3,2,space,0.275040479228,space,0.393284039856,space,0.363403618379,space,0.376891037253,space,0.394510850645,space,0.375522914284,space,0.343259132595,f,1,0.772112001352,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
哥哥嫉妒的富商觸犯了法律,哥哥違反了法律？,觸犯了,富商,法律,哥哥,的,j,嫉妒,12,2,14,0,4,4,5,space,0.37616513473,space,0.331081022407,space,0.381867357595,space,0.327395458589,space,0.354757918023,space,0.36043685201,space,0.358932943025,j,1,0.786922149618,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
大學部設置了許多不同的課程,大學部有很多課程?,教學,的,課程,大學部,許多不同,f,設置了,13,3,47,0,5,5,22,space,0.27609163661,space,0.310376814065,space,0.358853208221,space,0.445262844605,space,0.343651096275,space,0.39519964885,space,0.362435353622,f,1,0.571661460221,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
羨慕舞者的造型師登上了雜誌,在雜誌上能看到舞者？,登上了,造型師,雜誌,羨慕,的,j,舞者,13,1,48,0,6,6,15,space,0.327254146407,space,0.287959491561,space,0.396602507779,space,0.393107991717,space,0.342987165855,space,0.382208006795,space,0.509667253231,j,1,1.65293767501,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
攔住廣播員的大叔拿錯了行李,廣播員拿錯了行李？,拿錯了,大叔,行李,攔住,的,j,廣播員,13,1,46,0,7,7,13,space,0.310363393353,space,0.392344984877,space,0.477045059637,space,0.411103584989,space,0.342641779935,space,0.481991775472,space,0.460208384153,j,1,0.754461004548,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
害怕老闆的藥劑師調配了新藥,藥劑師調配了新藥？,調配了,藥劑師,新藥,害怕,的,f,老闆,13,1,43,0,8,8,10,space,0.321450084037,space,0.305289180775,space,0.465372594437,space,0.362863237438,space,0.39367758244,space,0.3270962557,space,0.379996747452,f,1,0.720119381163,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
尊敬在地人的導遊受到了表揚,在地人不喜歡導遊？,受到了,導遊,表揚,尊敬,的,j,在地人,13,1,44,0,9,9,11,space,0.375915272689,space,0.376700778954,space,0.498286096383,space,0.342773618675,space,0.443317236375,space,0.447737386705,space,0.364418460897,j,1,0.942582649866,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
姐姐非常喜歡吃抹茶霜淇淋,姐姐討厭吃霜淇淋?,抹茶,吃,霜淇淋,姐姐,喜歡,j,非常,12,3,46,0,10,10,21,space,0.293943154611,space,0.348601364651,space,0.381621048095,space,0.35548539945,space,0.360351196297,space,0.327973338575,space,0.343609649964,j,1,0.670396834605,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
讚賞女婿的工程師籌辦了晚宴,工程師舉辦了一場晚宴？,籌辦了,工程師,晚宴,讚賞,的,f,女婿,13,1,47,0,11,11,14,space,0.360432115285,space,0.326864551091,space,0.514366870109,space,0.343628202125,space,0.444203792693,space,0.375938561567,space,0.418148668308,f,1,0.762839080162,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
關心小金的助教迷上了遊戲,助教喜歡打遊戲？,迷上了,助教,遊戲,關心,的,f,小金,12,1,41,0,12,12,8,space,0.288493162148,space,0.321772575804,space,0.3474842879,space,0.327170859062,space,0.360398168785,space,0.360756975417,space,0.360036599064,f,1,0.671242734068,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
學校的操場上聚集了很多學生,操場上沒有學生?,很多,聚集了,學生,學校,操場上,j,的,13,3,44,0,13,13,19,space,0.326126017309,space,0.326773369205,space,0.376939588648,space,0.311178898854,space,0.498473591593,space,0.272253313535,space,0.378562705111,j,1,0.648221874333,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
張三認識的司機違反了規定,司機不遵守規定？,違反了,司機,規定,張三,的,f,認識,12,2,9,0,14,14,0,space,0.2771901612,space,0.327116781493,space,0.426702002605,space,0.343769909032,space,0.361579980723,space,0.377020902361,space,0.415144797622,f,1,0.770932163046,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
隊員維護的教練得罪了評審,教練得罪了評審？,得罪了,教練,評審,隊員,的,f,維護,12,2,15,0,15,15,6,space,0.310099715876,space,0.29460590085,space,0.476845327896,space,0.304686038278,space,0.337066659085,space,0.321822706104,space,0.361581164903,f,1,0.654608553414,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
佩服科學家的商人買下了產品,商人買下了產品？,買下了,商人,產品,佩服,的,f,科學家,13,1,45,0,16,16,12,space,0.271874770562,space,0.292254118776,space,0.384131510327,space,0.288507372312,space,0.278056586449,space,0.409795855212,space,0.343995298015,f,1,0.585779652469,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
飛上太空是許多人心中的夢想,很多人想飛上太空?,的,心中,夢想,飛上太空,許多人,f,是,13,3,43,0,17,17,18,space,0.409091662659,space,0.28871263023,space,0.515698283492,space,0.221990386035,space,0.326775342841,space,0.310644044086,space,0.310419049831,f,1,0.583832860055,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
今年新出了很多部好看的美劇,今年有好看的美劇?,的,好看,美劇,今年,很多部,f,新出了,13,3,41,0,18,18,16,space,0.35883978751,space,0.354505687617,space,0.293439088528,space,0.367247862356,space,0.479130401145,space,0.343626623213,space,0.309736961979,f,1,0.566812636625,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
她的書架上擺放了一大堆的書,她的書架上沒有書?,的,一大堆,書,她的,擺放了,j,書架上,13,3,42,0,19,19,17,space,0.36220167538,space,0.360019625816,space,0.410091505561,space,0.327201253018,space,0.309830117494,space,0.343049532683,space,0.326875603438,j,1,0.665249992304,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
小朋友需要父母的關愛和鼓勵,小朋友不需要父母的關愛?,關愛和,的,鼓勵,小朋友,父母,j,需要,13,3,48,0,20,20,23,space,0.238662460459,space,0.310536283676,space,0.36409715331,space,0.310349577918,space,0.355404085738,space,0.34323031754,space,0.342502836109,j,1,0.674269498912,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
唆使兇嫌的槍手瞄準了目標,槍手無法找到目標？,瞄準了,槍手,目標,唆使,的,j,兇嫌,12,1,42,0,21,21,9,space,0.238701538408,space,0.289155908387,space,0.410017691655,space,0.30505668671,space,0.357775998877,space,0.343643991193,space,0.481995328017,j,1,1.01656470874,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
小王欣賞的村長參加了競選,小王不想去競選？,參加了,村長,競選,小王,的,j,欣賞,12,2,12,0,22,22,3,space,0.309406575674,space,0.321967570828,space,0.292306222709,space,0.305220498318,space,0.262929472588,space,0.34365504354,space,0.326874024529,j,1,0.677894274806,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
醫生厭煩的病人嘀咕了幾句,病人喜歡醫生？,嘀咕了,病人,幾句,醫生,的,j,厭煩,12,2,10,0,23,23,1,space,0.226172121394,space,0.328344776462,space,0.337152314798,space,0.255537819165,space,0.243515626051,space,0.325894312697,space,0.36539383074,j,1,1.07963612508,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
襲擊刺客的鐵匠鑄造了寶劍,鐵匠救了刺客？,鑄造了,鐵匠,寶劍,襲擊,的,f,刺客,12,1,39,0,0,0,14,space,1.58145463129,space,0.327477956485,space,0.648269241548,space,0.548340213423,space,0.49867411279,space,0.313163585037,space,0.686691944968,j,0,0.947569627828,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
弟弟傷害的同學打了老師,同學推開了老師？,打了,同學,老師,弟弟,的,j,傷害,11,2,4,0,1,1,3,space,0.377131820584,space,0.309714462554,space,0.376445390735,space,0.343741093977,space,0.364089258772,space,0.442225816871,space,0.432215940804,f,0,1.2748099588,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
救治嬸嬸的鄰居染上了毒癮,嬸嬸染上了毒癮？,染上了,鄰居,毒癮,救治,的,j,嬸嬸,12,1,38,0,2,2,13,space,0.287243062478,space,0.305072475781,space,0.635549566232,space,0.388490083278,space,0.552310769963,space,0.330856817603,space,0.56526925497,j,1,0.914266925291,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
手機是個既方便又重要的發明,手機是個不好的發明?,的,又重要,發明,手機,既方便,j,是個,13,3,36,0,3,3,19,space,0.255123356063,space,0.311581125428,space,0.305378783753,space,0.288565002418,space,0.293989337639,space,0.30566969738,space,0.428287620023,j,1,0.624485374978,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
小張崇拜的作家寫了首詩,作家會寫詩歌？,寫了,作家,詩歌,小張,的,f,崇拜,11,2,1,0,4,4,0,space,0.259396668032,space,0.288622632528,space,0.448420658737,space,0.288416585154,space,0.601545828962,space,0.44853947149,space,0.430710847642,j,0,1.72033608616,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
和朋友們一起喝下午茶很開心,喝下午茶很開心?,下午茶,喝,很開心,和,一起,f,朋友們,13,3,39,0,5,5,22,space,0.36035316993,space,0.360678030062,space,0.527745739124,space,0.57051912096,space,0.480546286053,space,0.393845341318,space,0.564760057441,f,1,0.840128159885,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
留學的生活能夠磨礪人的意志,留學生活能鍛鍊人?,人的,磨礪,意志,留學的,能夠,f,生活,13,3,37,0,6,6,20,space,0.328141886905,space,0.46049179797,space,0.255335719063,space,0.367667062183,space,0.34408608517,space,0.448763676293,space,0.468046078826,f,1,0.740858325458,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
招待船長的賓客接受了訪問,賓客接受了訪問？,接受了,賓客,訪問,招待,的,f,船長,12,1,37,0,7,7,12,space,0.32804123158,space,0.360282908568,space,0.481872962715,space,0.342451126904,space,0.343854775288,space,0.315531550903,space,0.327001521277,f,1,0.694153070304,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
房東厭惡的小孩吃了蘋果,房東扔掉蘋果？,吃了,小孩,蘋果,房東,的,j,厭惡,11,2,2,0,8,8,1,space,0.25982060458,space,0.338959373934,space,0.376442627647,space,0.360178700703,space,0.395593980891,space,0.343857538373,space,0.326952180432,j,1,0.655726419616,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
爺爺一句話就把大家逗開心了,爺爺把大家逗開心了?,逗,大家,開心了,爺爺,就把,f,一句話,12,3,33,0,9,9,16,space,0.260618347373,space,0.497525852628,space,0.308256341876,space,0.343636096655,space,0.309487099934,space,0.321727182225,space,0.364182019566,f,1,0.623169355942,SPR,hung,B,,female,59.8097625926,001,2016_04_28_1403,
