Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
小謝督促的技術員趕上了進度,技術員落下了進度？,趕上了,技術員,進度,小謝,的,j,督促,13,2,50,0,0,0,9,space,0.71668736367,space,0.768391452046,space,0.700461991854,space,0.750082301181,space,0.767009107997,space,0.833436620986,space,0.800524832852,j,1,1.86706326494,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
雨後有時會見到漂亮的彩虹,雨後可能看到彩虹？,的,漂亮,彩虹,雨後,會見到,f,有時,12,3,21,0,1,1,20,space,0.4504262688,space,0.683642946295,space,0.800411545375,space,1.06710842204,space,0.66697863485,space,0.583701682102,space,0.567048817823,f,1,1.53375848373,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
交警驅趕的行政人員亂扔垃圾,行政人員亂扔垃圾？,亂扔,行政人員,垃圾,交警,的,f,驅趕,13,2,53,0,2,2,12,space,0.38373547098,space,0.783637893753,space,0.417067251709,space,0.583789706866,space,0.551100151655,space,0.617053988785,space,0.600367967196,f,1,1.13374593132,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
同情雇主的技工拿到了專利,雇主毆打了技工？,拿到了,技工,專利,同情,的,j,雇主,12,1,18,0,3,3,1,space,0.400404913913,space,0.717154329121,space,0.683668603738,space,0.633787377959,space,0.900603857774,space,0.50033749405,space,0.666992055666,j,1,1.26715950008,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
小崔照顧的飛行員擊落了敵機,飛行員打落了敵機？,擊落了,飛行員,敵機,小崔,的,f,照顧,13,2,49,0,4,4,8,space,0.701860914558,space,0.683746365525,space,0.667018502568,space,0.667019292028,space,0.700351072757,space,1.11715977639,space,0.600392045719,f,1,2.70056817419,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
隊長袒護的消防員聲援了遊行,隊長聲援了遊行？,聲援了,消防員,遊行,隊長,的,j,袒護,13,2,52,0,5,5,11,space,0.433893797136,space,0.583763259964,space,0.700306073551,space,0.583771154561,space,0.633895928677,space,1.1837380762,space,0.767123974393,j,1,3.11707964623,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
嘲笑上司的會計偽造了帳目,會計偽造了帳目？,偽造了,會計,帳目,嘲笑,的,f,上司,12,1,23,0,6,6,6,space,0.63385369258,space,0.583710760889,space,0.633800404045,space,0.517023910368,space,0.66701376581,space,0.667060738666,space,0.450485873012,f,1,1.48399765057,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
如果天氣好的話我就去野餐,天氣好就不去野餐？,就,我,去野餐,如果,的話,j,天氣好,12,3,24,0,7,7,23,space,0.350416716337,space,0.600347046513,space,0.85074039484,space,0.383343504207,space,0.583647209378,space,0.367092869678,space,0.650438663318,j,1,1.83362017038,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
熟識表姐的院士解釋了理論,表姐解釋了理論？,解釋了,院士,理論,熟識,的,j,表姐,12,1,24,0,8,8,7,space,0.350535530031,space,0.700295810574,space,0.633728563207,space,0.417179749726,space,0.466950845867,space,0.533886376214,space,0.700382651148,j,1,1.30043522917,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
小白忽视的企業家投資了廣告,企業家投資了廣告？,投資了,企業家,廣告,小白,的,f,忽視,13,2,55,0,9,9,14,space,0.333709379335,space,0.667103369493,space,0.583454975925,space,0.450348901743,space,0.667070212183,space,0.750450978891,space,0.983771865075,f,1,2.11691859644,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
大腦裡的奧秘等著你們去解開,大腦的奧妙等待解開？,你們,等著,去解開,大腦裡,奧秘,f,的,13,3,19,0,10,10,18,space,0.467202288802,space,0.766888320653,space,0.61707056744,space,0.667172841952,space,0.517203512464,space,0.45039153257,space,0.533693748031,f,1,1.30052088555,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
政府輕視的逃亡者認清了事實,政府認清了事實？,認清了,逃亡者,事實,政府,的,j,輕視,13,2,56,0,11,11,15,space,0.533720194933,space,0.666960477276,space,0.616985700515,space,0.650445373726,space,0.86812864089,space,0.600380598553,space,0.533659801261,j,1,1.20039488777,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
取笑小郭的廚師偷聽了對話,小郭表揚了廚師？,偷聽了,廚師,對話,取笑,的,j,小郭,12,1,22,0,12,12,5,space,0.36715365808,space,0.450320875921,space,0.550444110591,space,0.383714550296,space,0.517020357799,space,0.533683090324,space,0.433467094133,j,1,1.40093148358,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
有人明年要在高雄舉辦演唱會,高雄明年有演唱會？,舉辦,高雄,演唱會,有人,要在,f,明年,13,3,17,0,13,13,16,space,0.383779285997,space,0.467017160487,space,0.43367906408,space,0.500359598923,space,0.436908349248,space,0.483442660353,space,0.500399861371,f,1,2.23387666586,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
妹妹的個性一向是冷冰冰的,妹妹的個性熱情？,是,一向,冷冰冰的,妹妹,個性,j,的,11,3,20,0,14,14,19,space,0.38373626044,space,0.883741786658,space,0.633773957143,space,0.617211091278,space,0.683764917829,space,0.617096619612,space,0.917270537598,j,1,1.10038849315,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
航海家資助的演員擔任了主角,演員當上了主角？,擔任了,演員,主角,航海家,的,f,資助,13,2,51,0,15,15,10,space,0.367144579293,space,0.517104829994,space,0.617119513945,space,0.667088369758,space,0.717247485373,space,0.817131119004,space,0.800321941692,f,1,2.08366497222,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
辱罵農夫的木匠造出了新房,木匠造出了新房？,造出了,木匠,新房,辱罵,的,f,農夫,12,1,19,0,16,16,2,space,0.383939151599,space,0.567040133766,space,0.483862652948,space,0.383740602468,space,0.43381327224,space,0.833431094768,space,0.783796969896,f,1,2.16721034129,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
貴族拉攏的青年當上了執行長,貴族當上了執行長？,當上了,青年,執行長,貴族,的,j,拉攏,13,2,54,0,17,17,13,space,0.417092514421,space,0.717194986299,space,0.533701247899,space,0.36705418615,space,0.433647090959,space,0.516921675328,space,0.533437963068,j,1,1.21711880343,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
哥哥的體育特長是打羽毛球,哥哥不擅長打羽毛球？,是,特長,打羽毛球,哥哥,體育,j,的,12,3,18,0,18,18,17,space,0.450470083817,space,0.450400216628,space,0.48372094492,space,0.533848876875,space,0.383861784542,space,0.417051067784,space,0.567215393834,j,1,0.917042778456,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
結識表哥的中醫師開了偏方,中醫生開錯了偏方？,開了,中醫師,偏方,結識,的,j,表哥,12,1,20,0,19,19,3,space,0.350493293934,space,0.667167710464,space,0.367006029104,space,0.367003660725,space,0.517145881902,space,0.450455478811,space,0.41723264353,j,1,1.68366584063,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
迷戀老婆的編輯出版了新書,編輯出版了新書？,出版了,編輯,新書,迷戀,的,f,老婆,12,1,17,0,20,20,0,space,0.833827798299,space,0.550431479234,space,0.783770128264,space,0.600521517121,space,0.517047594161,space,0.683959519661,space,1.38366994582,f,1,1.30016562866,SPR,29,A,,male,60.0316582426,001,2016_05_05_1559,
