Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
主人誣陷的管家怒斥了園丁,主人誇獎了園丁？,怒斥了,管家,園丁,主人,的,j,誣陷,12,2,34,0,0,0,9,space,0.500848271156,space,0.833786613017,space,1.60056019845,space,0.500430253887,space,1.00064577555,space,0.767207391822,space,1.08371871978,j,1,2.55052917282,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
表揚工人的廠長漲了薪水,廠長上調了薪水？,漲了,廠長,薪水,表揚,的,f,工人,11,1,3,0,1,1,2,space,0.433736956184,space,0.667296521482,space,0.533064812829,space,0.767104367726,space,1.68390116317,space,0.733684299426,space,0.733742324519,f,1,1.86731681053,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
嬸嬸救治的鄰居染上了毒癮,嬸嬸染上了毒癮？,染上了,鄰居,毒癮,嬸嬸,的,j,救治,12,2,38,0,2,2,13,space,0.500388017943,space,0.650421885628,space,0.78388308463,space,0.767027790454,space,1.20045606911,space,0.633776586939,space,1.08378503413,j,1,1.15015741764,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
舉薦小潘的水手開啟了旅程,水手開啟了旅程？,開啟了,水手,旅程,舉薦,的,f,小潘,12,1,7,0,3,3,6,space,0.683787876158,space,0.917118893733,space,0.550391017896,space,0.533771376504,space,0.833718719747,space,0.467174787278,space,0.583899900055,f,1,1.96712978827,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
傷害弟弟的同學打了老師,同學推開了老師？,打了,同學,老師,傷害,的,j,弟弟,11,1,4,0,4,4,3,space,0.467112025479,space,0.48359074883,space,0.65024583679,space,0.65113555445,space,0.550108392403,space,0.667061658169,space,1.25044406936,j,1,1.88391789966,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
傳統小說有很多精華的部分,小說裡沒有精華？,的,精華,部分,傳統小說,很多 ,j,有 ,12,3,6,0,5,5,21,space,0.383778955293,space,0.700421332993,space,0.433775639598,space,0.716982949292,space,0.650368992036,space,0.766893977561,space,0.70041896464,j,1,1.91699889634,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
公園裡擠滿了玩鬧的小孩,公園裡有小孩？,的,玩鬧,小孩,公園裡,滿了,f,擠,11,3,7,0,6,6,22,space,0.517095683725,space,0.650310177502,space,0.600399543997,space,0.500445648271,space,0.683694720268,space,0.717210707575,space,0.850374281406,j,0,1.06707065794,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
司機們大部分都比較好說話,司機們討厭說話？,好,比較,說話,司機們,都,j,大部分,12,3,2,0,7,7,17,space,0.433974582644,space,0.533753219002,space,0.917043500638,space,0.683599590731,space,0.550355097599,space,0.683877874195,space,0.883748955937,j,1,1.98393179412,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
局長愛慕的學生考上了大學,學生考上了大學？,考上了,學生,大學,局長,的,f,愛慕,12,2,33,0,8,8,8,space,0.417026132607,space,0.517097262637,space,0.883740666643,space,0.533872032247,space,0.733751403284,space,0.634015397547,space,0.883761192526,f,1,1.46723833852,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
賞識徐總的詩人獲得了好評,徐總獲得了好評？,獲得了,詩人,好評,賞識,的,j,徐總,12,1,8,0,9,9,7,space,0.550437201106,space,0.900492541987,space,1.10042756973,space,0.567121972621,space,1.31708052615,space,1.16708652602,space,0.683804060012,f,0,4.33387226908,SPR,35,A,,m,59.7643761683,001,2016_11_24_0835,
